textDisplay,likeCount,authorDisplayName,authorChannelUrl,authorChannelId,publishedAt,updatedAt
"Y que se gana si el duerme o no duerme si sigue gobernando y asesinando , etc , etc lo que Ud saben",0,@david90050,http://www.youtube.com/@david90050,UC9rgAMEhfQM_d4myTM9cu-Q,2024-10-11T04:50:09Z,2024-10-11T04:50:09Z
"😅😅😅😂😂😂 SE VALE SOÑAR😅😅😂 AQUI SE HARAN CALAVERA, PASARA EL DIA DE REYES, Y AHI SEGUIRA MADURO.... APUNTEN LA FECHA EN QUE SE LOS ESCRIBO, HOY 10/10/2024",0,@oscarcastro1248,http://www.youtube.com/@oscarcastro1248,UCCUkjfNXN-x8D8-ubmrygCw,2024-10-11T04:48:43Z,2024-10-11T04:49:33Z
Deberían darle lorazepam alterado con ci-a-nurito,0,@alexmora5810,http://www.youtube.com/@alexmora5810,UCT7X3cOTroctrx6m5EiriJg,2024-10-11T04:46:04Z,2024-10-11T04:46:04Z
Rafael Ramírez tumbo a los Chavez con se dice en criollo. Es una 🐀 sabandija que debe de pagar por sus crimenes en contra la población de bien de Venezuela. Al igual que todos los que han desfalcado a la pequeña Venezia🇻🇪,0,@williruiz7020,http://www.youtube.com/@williruiz7020,UCp9pNsUKmMM0s4eJ9Gmoaxg,2024-10-11T04:42:51Z,2024-10-11T04:42:51Z
"🤔🤔🤔 JAIMITO BAYLY ESTA CELOSOS DE MADURO... 😅😅😅😅  LO AMA, SE LE ECHA DE VER, EN SUS OJOS... ¿DE QUE PARTIDO SOS BAYLY?? 😅😅😂😅😅 HAAA YA VEO 😅😅😅 DE LOS DOS 😅😅😅😅",0,@oscarcastro1248,http://www.youtube.com/@oscarcastro1248,UCCUkjfNXN-x8D8-ubmrygCw,2024-10-11T04:40:08Z,2024-10-11T04:40:08Z
No que el 5 salía??,0,@israeldanilocastillo5452,http://www.youtube.com/@israeldanilocastillo5452,UC-G7bmnKJmSq-uRAbIoT3Zg,2024-10-11T04:39:40Z,2024-10-11T04:39:40Z
Benzodiacepinas...  En los primeros citiales de las drogas fuertes!,0,@Cargozen,http://www.youtube.com/@Cargozen,UC0EyPrS2QVEe0TEYBLBumoQ,2024-10-11T04:37:41Z,2024-10-11T04:37:41Z
"Lo sabemos todos Bayly ! Porque las estrellas lo dicen tan alto que hasta los sordos se enteran y creo que aquel brujo haitiano tenía razón, el es ya un zombi! 🪐🥴🪐",0,@donfelonguito3878,http://www.youtube.com/@donfelonguito3878,UCaTTFx0Reg3dUg_FQsfBIsQ,2024-10-11T04:37:00Z,2024-10-11T04:37:00Z
No creo que tenga conciencia,0,@YasminSuarez-j4r,http://www.youtube.com/@YasminSuarez-j4r,UCtD2iROa1auh_9fmZpVp-dw,2024-10-11T04:32:31Z,2024-10-11T04:32:31Z
😂😂😂😂Delcy la fea,0,@anardefromm5046,http://www.youtube.com/@anardefromm5046,UC8JmVRETlK75T4PotTF_gMg,2024-10-11T04:31:35Z,2024-10-11T04:31:35Z
