textDisplay,likeCount,authorDisplayName,authorChannelUrl,authorChannelId,publishedAt,updatedAt
"el periodista preguntó lo mismo q le preguntaron en el congreso, solo q en diferente argot",1,@rogergiovanidavilazapata1675,http://www.youtube.com/@rogergiovanidavilazapata1675,UCdGGrGKKm0AUDJV-eJgLe0g,2024-10-10T06:57:32Z,2024-10-10T06:57:32Z
"San Julio 🙏🏼 sin ud nada me faltará , gracias por todo Don Julio que Dios lo bendiga siempre.",0,@redheart1711,http://www.youtube.com/@redheart1711,UCRqhaBTzbmNsTJME6Hj9NgA,2024-10-10T06:57:27Z,2024-10-10T06:57:27Z
Señor Velarde haga que deroguen la ley de las afp hay millones de peruanos que necesitan su dinero así como usted apoyó a miles de empresarios con el REACTIVA ahora haga que miles de peruanos puedan jubilarse anticipadamente para poner un negocio y sacar a su familia adelante... recuerde que su tarea es el manejo de la &quot;masa monetaria&quot; se lo pide un humilde peruano,0,@EnriqueHernández-i3f,http://www.youtube.com/@EnriqueHern%C3%A1ndez-i3f,UCNqNVkeEkclRaKRF8H3hVPQ,2024-10-10T06:45:25Z,2024-10-10T06:45:25Z
"Es impresionante como tiene una fama demasiado grande para su performance en el BCRP desde el año 2006.Tiene fallas enormes soslayadas por una prensa que no conoce ni ausculta.Velarde no compró una sola onza de oro pese a que el suscrito y terceros s elo pedimos  desde que asumió el mando.Una cos increible y se dejó de ganar RIN por unos US$ 25,000 millones al precio  de hoy que es de US$ 2,500 la onza troy.Como presidente del FEF su rentabilidad y administración fue deficiente y de tener US$ 9,100 millones lo dejo en el 2020 en tan sólo un millon, lo cual fue un absurdo. EL FEES CHILENO DEMUESTRA ESTA MALA ADMINISTRACION DE ESTE SEÑOR.  Es defeNsor A ULTRANZA  de la banca y miente al decir que la informalidad cobra 800%  ANUAL por creditos.Defensor de la estafa de las AFP; no tiEne sino candidato a doctorado, no es doctor de Brown University. Es asimismo un desconocedor de la bolsa y confunde las RIN que tiene suma de teRceros como encajes de los bancos con la POSICION DE CAMBIO. eL SEÑOR ESTA SOBRE PONDERADO Y LA GENTE ES SIMPLOna Y POCO SABE DE POLITICA MONETARIA. pARA COLMO EN EL 2013 CON EL TAPERING DLLIDO LUEGO DE TRES QE DE LA FED GASTO COMO  US$ 12,000 MILONES DE LAS RESERVAS PUES ESTABA PROTEGIENDO UN ENDEUDAMIENTO DE RESIDENTES EN EL PAIS POR MAS DE 33,000 MILLONES DE DOLARES. A RAIZ DE ESO SE CAMBI LA MATODOLOGIA DE MANEJ A SWAPS CAMBIARION,PÉRO ELLO  LO HIZO SU CEO QUIEN DESGRACIADAMENTE FALELCIO CON EL COVID. ESTE TIPO ES SIN DUDA UNA FIGURA ABSOLUTAMENTE SOBRE PONDERADA. UN POCO PERO CON DISTANCIA D ELO QUE PASO CON ALAN GRENSPAN, HASTA QUE SE CONOCIO SUS DEBILIDADES Y NO SOLO SUS FUERZAS DEL FAMOSO PRESIDENTE D ELA FED. VELARDE HA TENIDO FALLAS ENORMES,PERO LA OPOSICIION EN PERU ES DE LAS MALAS, SU MAYORIA DE CONGRESISTAS SON CASI ANALFABETOS EN LO QUE ES POLITICA MONETARIA. -",1,@dennisfalvy,http://www.youtube.com/@dennisfalvy,UC8T44ul1V8-hcUtt2UDBq2Q,2024-10-10T06:40:56Z,2024-10-10T06:40:56Z
"El mejor, capo de capos",0,@gustavopolar5908,http://www.youtube.com/@gustavopolar5908,UCQzvtGyK9t_ulJf2wlKXIVA,2024-10-10T06:36:07Z,2024-10-10T06:36:07Z
Y dios dijo:,0,@JohnJon93,http://www.youtube.com/@JohnJon93,UCkaLntrFw9Bcx-9C32PMPNw,2024-10-10T06:23:59Z,2024-10-10T06:23:59Z
"TODO  EL  PERU , DICE...Por favor este señor, que no se muera....COMO DIRIAN LOS ITALIANOS...CAPO DI CAPI....esta desde el 2006 y ningún político que se sienta en la silla presidencial, se atreve a removerlo de su cargo, porque hace tan bien su gestión, que removerlo de su cargo, seria prácticamente, traición a la patria...claro estoy exagerando, pero asi es",0,@pedrocastillo7547,http://www.youtube.com/@pedrocastillo7547,UCfTaMN7SmynV4AtqovWEcAA,2024-10-10T06:10:33Z,2024-10-10T06:10:33Z
"Lord velarde , puede postular y tener puestos en empresas privadas pero decidio quedarse en el peru con un sueldo misero a lo ofrece al peru. Merece mas reconocimiento",0,@victorguzman8604,http://www.youtube.com/@victorguzman8604,UCvSSV3h_yj80nnrsRS3SJOQ,2024-10-10T05:56:05Z,2024-10-10T05:56:05Z
"ESTE SEÑOR NO ESTA EN UNA ISLA QUE NO SE HAGA, Y ES EL CULPABLE DE LA POBREZA MONETARIA MAS BAJA DEL MUNDO QUE ES PERU DONDE LA POBREZA LLEGO AL 60%, ES UN CINICO, EL PERU NO DA PARA MAS, LA CAPACIDAD ADQUISITIVA BAJO EN 2023-2024 CASI AL 80% AL 100% Y ES SU CULPA DIRECTA, POR EL MAL MANEJO DE LAS RESERVAS QUE CAUSA LA INFLACION Y DEL BCRP O LOS QUE ENTREVISTAN SON IGNORANTES O EL ENTREVISTADO!",1,@adancem,http://www.youtube.com/@adancem,UCcuLXmPC5HUCQVF1NqCsMgQ,2024-10-10T05:40:04Z,2024-10-10T05:44:00Z
Buen trabajo del Presidente del Directorio. Saludos cordiales desde Asunción Paraguay. Dios les bendiga,15,@Angello20-PY,http://www.youtube.com/@Angello20-PY,UCbEjRTFjBMUIs3FgXy4mdfQ,2024-10-10T05:39:56Z,2024-10-10T05:39:56Z
"Julio Velarde,viejo cobarde y miserable, servil de la ultraderecha peruana, y espia de la CIA.",0,@GabrielDiazdelaguila,http://www.youtube.com/@GabrielDiazdelaguila,UCCLKgQN0PqWrAohl1eUuRFA,2024-10-10T05:31:27Z,2024-10-10T05:31:27Z
El unico funcionario publico que sabe lo que hace y TRABAJA...y por lo tanto gana lo que gana sin discusión...,1,@paulschlacter2954,http://www.youtube.com/@paulschlacter2954,UC9XfkU8Z-ACufFgL9rYXeKQ,2024-10-10T05:31:08Z,2024-10-10T05:31:08Z
"Brillante, no dudo un billete de buena denominación tenga estampada su rostro cuando ya no este entre nosotros...sera recordado...",2,@paulschlacter2954,http://www.youtube.com/@paulschlacter2954,UC9XfkU8Z-ACufFgL9rYXeKQ,2024-10-10T05:27:49Z,2024-10-10T05:27:49Z
Da gusto escuchar a una eminencia en la economia lo maximo el sr. Velarde,5,@georgediazortiz1736,http://www.youtube.com/@georgediazortiz1736,UCs3XUMbWL8ewaryQB7vSJvA,2024-10-10T05:26:23Z,2024-10-10T05:26:51Z
Jajajaja ese panzón es un fraude solo crece la macro economia pero la micro economía esta jodido el Perú ese perro sólo sirve a los ricos y jode a los pobres,0,@hectoraquiles8138,http://www.youtube.com/@hectoraquiles8138,UCZqBgFL3J230oJS7__ZEmYA,2024-10-10T05:17:01Z,2024-10-10T05:17:01Z
julio velarde el único que hace su trabajo en el gobierno,0,@niltonfarequipa1316,http://www.youtube.com/@niltonfarequipa1316,UCeED13MgSafeyXf1Ir_5uFA,2024-10-10T05:08:32Z,2024-10-10T05:08:32Z
"Este es un títere de EEUU, el Perú funciona se maneja en automático, el que decide quién está bien o No son las ELITES, el Perú es la torta de las élites EEUU china Inglaterra Canadá etc, imposible ser tocado por las crisis mundiales, Perú es el mejor esclavo de las élites, todos los gobiernos del Perú son títeres de los millonarios 😂😂😂",0,@kiorcar4502,http://www.youtube.com/@kiorcar4502,UCn-KwqY1sZFPtl58BCdCufw,2024-10-10T05:06:15Z,2024-10-10T05:06:15Z
Perú no es ejemplo de nada. Velaede también es parte causante de la crisis vivida. Su mala lectura sobre inflación acabó agravando la crisia.,0,@eueu2270,http://www.youtube.com/@eueu2270,UCLKpXOl50QBVD71kq1kWAbA,2024-10-10T05:05:57Z,2024-10-10T05:05:57Z
🔥🔥🔥,1,@Renzoalejo,http://www.youtube.com/@Renzoalejo,UCSnERpt6ahXeew1yHY1dIjw,2024-10-10T05:04:34Z,2024-10-10T05:04:34Z
"Un buen funcionario, a lo contrario de esas vergüenzas  del congreso",0,@giovanirodolfoalatristagon6099,http://www.youtube.com/@giovanirodolfoalatristagon6099,UCKhqUMY0Sk62zYceHWrV-QA,2024-10-10T05:02:06Z,2024-10-10T05:02:06Z
"Gracias señor Julio Velarde,los peruanos le agradecemos su trabajo en el BCR.",4,@piliguerra2273,http://www.youtube.com/@piliguerra2273,UCm2CDC4sDSAHwcFMYZvoQmQ,2024-10-10T05:01:12Z,2024-10-10T05:01:12Z
Si todos los funcionarios en los ministeriores tuvieran un poco de experiencia y dedicacion al señor Velarde otro seria el cantar,0,@Visualdesign3d,http://www.youtube.com/@Visualdesign3d,UC3wwIfYjV3Vu_vT1wgJJ3pA,2024-10-10T05:00:08Z,2024-10-10T05:00:08Z
"Pobres lapicitos, no creo que puedan ENTENDER esto.",3,@paulucañaycarrasco,http://www.youtube.com/@pauluca%C3%B1aycarrasco,UC8m5TOD9yn_Uq8qc_UL-F5A,2024-10-10T04:57:52Z,2024-10-10T04:57:52Z
"Mentiroso antes del cocido ya Perú encabezaba con 40% de desnutrición de niños en Perú, no tiene creatividad este programa",0,@JoseTorres-ft6mt,http://www.youtube.com/@JoseTorres-ft6mt,UC2nZWLgXI4i0jR2KDc7pxaw,2024-10-10T04:56:56Z,2024-10-10T04:56:56Z
por qué ese simple mortal le llamó &#39;señor&#39; a nuestro Lord Velarde? no sabe que tiene un Phd?,1,@henrykmarkos,http://www.youtube.com/@henrykmarkos,UCGrs13hKWqVdJlpDYPSCIxQ,2024-10-10T04:52:27Z,2024-10-10T04:52:27Z
"Lo veo mayor, quien lo sucederá??",0,@diritazanabria1007,http://www.youtube.com/@diritazanabria1007,UCdsFHDp3rSAc0ln3Y8vVeqw,2024-10-10T04:49:33Z,2024-10-10T04:49:33Z
El es el Heroe de nuestro pais no mantienen vivos con nuestra economía... SALUD PARA USTED MAESTRO,4,@josevrs4291,http://www.youtube.com/@josevrs4291,UCDTXlzPh8iEVU_YgrAyt5FQ,2024-10-10T04:49:22Z,2024-10-10T04:49:22Z
"Julio Velarde,deberia ser nombrado como el personaje del bicentenario.",0,@josesanchez5674,http://www.youtube.com/@josesanchez5674,UC9o5ANIxS0l1YuTiKobmgNQ,2024-10-10T04:44:30Z,2024-10-10T04:44:30Z
julio velarde deberia ser personaje de billete,0,@kevinsantivanez,http://www.youtube.com/@kevinsantivanez,UC3qYOrppIto0Eci7u5aLB7g,2024-10-10T04:42:20Z,2024-10-10T04:42:20Z
"Perú puede tener un buen nivel de estabilidad económica, pero el salario minimo a caido al ser hoy Perú uno de los salarios mas bajos en toda latinoamérica.<br>Hace 5 años el salario minimo en Peru era mayor a Colombia,Mexico y Brasil.<br>Hoy esos paises han superado el salario minimo a Peru, porque?. Muy simple en Perú PRACTICAMENTE NO EXISTE AUMENTO DEL SALARIO MINIMO. En los 5 años q indique antes esos 3 paises tuvieron mas de 5 veces aumentos del salario mínimo. En Perú solo ha habido 1 solo aumento del salario minimo en 5 años. Pq en Perú no desean aumentar el salario mínimo?. Tendremos q mirar q todos nos pasan?.Podra refutarme Javier Velarde y demostrar q el  salario real a subido comparado con los demas paises?. Obviamente que no, las cifras son crueles para el salario minimo peruano estancado en 280 dólares,cuando Colombia esta por encima de 320 dólares. Dura realidad q el BCR no analiza el salario minimo en Perú. Sorry pero Javier Velarde dando información en el salario minimo peruano se nubla x completo. Lo siento pero las cifras son IRREFUTABLES!",0,@peladito2006,http://www.youtube.com/@peladito2006,UCEjQoreuB3PFTpgNOSmHFTg,2024-10-10T04:34:26Z,2024-10-10T04:34:26Z
Como vas hacer falta señor Julio Velarde cuando no esté a cargo del BCR 😢,0,@jesuschristian7686,http://www.youtube.com/@jesuschristian7686,UCCYw9N3DUJ62OjGiae0Wx-w,2024-10-10T04:29:52Z,2024-10-10T04:29:52Z
"Julio Velarde, presidente del BCRP, en CNN en español. El guardián de la política monetaria del Perú, fundamento de nuestra economía.  👏👏👏",1,,http://www.youtube.com/c/JorgeRa%C3%BAlFloresGallegos,UCblmESqlkReRWW3c9B6Iy4A,2024-10-10T04:27:46Z,2024-10-10T04:27:46Z
Julio Velarde da tranquilidad al Perú en el ámbito económico,1,@javieralbaoficial6630,http://www.youtube.com/@javieralbaoficial6630,UCDeTpc24M_Cd9YEdLRI7yHw,2024-10-10T04:09:13Z,2024-10-10T04:09:13Z
DIOS BENDIGA peru 🇵🇪 huanuco 🇵🇪,0,@rosamirocaceres4622,http://www.youtube.com/@rosamirocaceres4622,UCfz94neoxH7LSm4uVHjqzfQ,2024-10-10T04:01:32Z,2024-10-10T04:01:32Z
Este señor SI es un servidor del pueblo.<br>Este señor podria tranquilamente ganar millones trabajando para un banco pero ha decidido servir a su pais.<br><br>Le deseo mucha salud y exitos!,1,@dalobucaram7078,http://www.youtube.com/@dalobucaram7078,UCaO-YIDHN4kUsWivx6sQVBw,2024-10-10T04:01:11Z,2024-10-10T04:01:11Z
A Milei no le gusta este video,0,@wilmermejiacarrion5028,http://www.youtube.com/@wilmermejiacarrion5028,UCDVzRO08cMdI2xJdxpGYb4g,2024-10-10T03:57:05Z,2024-10-10T03:57:05Z
El gran Capo de la Economía del Perú 🇵🇪 🇵🇪 🇵🇪,3,@JoseDiaz-yh1qo,http://www.youtube.com/@JoseDiaz-yh1qo,UCqJyozP8e91Wo7QZ8W3YkTg,2024-10-10T03:55:58Z,2024-10-10T03:55:58Z
Demasiado profesional para los mononeuronales congresistas peruanos,0,@abdulalmaharib8098,http://www.youtube.com/@abdulalmaharib8098,UCffXWD5sZjECcbmZFAkbCJQ,2024-10-10T03:51:41Z,2024-10-10T03:51:41Z
Si Velarde no encuentra un delfín para que lo suceda Dios nos agarre confesados!,0,@aaronmendoza7596,http://www.youtube.com/@aaronmendoza7596,UCbpANaMKrhhgaPVPcXrPEhw,2024-10-10T03:48:35Z,2024-10-10T03:48:35Z
Yo lo asesoro a Velarde.,0,@adrianquinones6129,http://www.youtube.com/@adrianquinones6129,UCba--QuDtfY-T7jU32XWQ9Q,2024-10-10T03:40:01Z,2024-10-10T03:40:01Z
Así asolapado pero creo que Velarde le dió el visto bueno a las políticas de Milei,1,@jesusramos778,http://www.youtube.com/@jesusramos778,UCJM4OQO36-MkXLyawxX-0Iw,2024-10-10T03:38:40Z,2024-10-10T03:38:40Z
Merece su premio nobel de economía mas de 27 años con inflación contralada,8,@maumora8161,http://www.youtube.com/@maumora8161,UCdAnNp6136g6zTLw-xfZC3A,2024-10-10T03:35:07Z,2024-10-10T03:35:07Z
Gracias Mr Velarde por ser un gran Peruano 🇵🇪  que ama a su patria!! Dios le dea muchos años mas de buena salud y sabiduria. El Peru 🇵🇪  te lo agradece,0,@ChristianJG,http://www.youtube.com/@ChristianJG,UCTtmX92niuApl1sd_rLQZZQ,2024-10-10T03:30:36Z,2024-10-10T03:30:36Z
QUE LAMENTABLE QUE ESTE SEÑOR SABIOLONGO  SE SIGA ENRIQUECIENDOSE A COSTA DE LA FASELDA Y EL ENGAÑO Y ENTREGANDO EL DINERO DEL PUEBLO A PEQUEÑOS GRUPOS DE PODER MUY LAMENTABLE MIENTRAS LA POBRESA SIGUE HACIENDO ESTRAGOS EN EL PAIS.,0,@jorgebecerra4799,http://www.youtube.com/@jorgebecerra4799,UCR_Dt3cUPoBXAZ82ITZpPRQ,2024-10-10T03:23:25Z,2024-10-10T03:23:25Z
"Si no fuera por él y su equipo, no sé dónde estaríamos.",2,@JENNIFERLILIANAQUISPEOBREGON,http://www.youtube.com/@JENNIFERLILIANAQUISPEOBREGON,UCA7UdUcKHhz6-RgcrDU70Jg,2024-10-10T03:22:30Z,2024-10-10T03:22:30Z
El Dr Velarde da una cátedra en economía pero los peruanos nos vamos a la catedral del BAR 🍺 a gastarlo todo,0,@pepevlima7360,http://www.youtube.com/@pepevlima7360,UCNvHJ5AawLcz5IeBAHmZhww,2024-10-10T03:16:33Z,2024-10-10T03:16:33Z
Grande Julio !!!!,1,@albertocornejo799,http://www.youtube.com/@albertocornejo799,UCmyovTPn6RyjnKZrWE7s-8g,2024-10-10T03:06:38Z,2024-10-10T03:06:38Z
El dolar es una moneda sin sustento<br>El dolar  tiene una deuda de 37 trillones<br>3700000000000000<br>Y su deuda sube 34 millones diarios solo en interés <br>PERO VEO K AUN HAY INGENUOS TONTOS ETC,0,@josefernandez-ti4zo,http://www.youtube.com/@josefernandez-ti4zo,UCOazqd_NKzAEyTw5W7cGzug,2024-10-10T02:59:02Z,2024-10-10T03:00:01Z
"en serio que Giles los r-Ojetes y caviares para no saber la función del BCR . <a href=""http://www.youtube.com/results?search_query=%23nosepuedesermaswebon"">#NoSePuedeSerMasWebon</a>",0,@casacasa9245,http://www.youtube.com/@casacasa9245,UC1gXQ50vBQPTYQjQD3yqssQ,2024-10-10T02:54:47Z,2024-10-10T02:55:13Z
"Este periodista es muy bueno,no como la cochinada del congresista que tenemos",1,@fisicaenunsaz,http://www.youtube.com/@fisicaenunsaz,UC9BPQOELMkPZhKOFlmBBKzQ,2024-10-10T02:51:54Z,2024-10-10T02:51:54Z
Definitivamente velarde debe estar en el billete de 100 soles o siquiera monedas de 1 sol colecciónables,0,@FamiliaCcarhuasArotinco,http://www.youtube.com/@FamiliaCcarhuasArotinco,UCQZMMKebwH0cUCRUDU5vrXw,2024-10-10T02:51:19Z,2024-10-10T02:51:19Z
"Buen trabajo, mis respetos.",12,@felipecarpio1010,http://www.youtube.com/@felipecarpio1010,UCuI2lvap9dAVvsbgNzwncWg,2024-10-10T02:49:07Z,2024-10-10T02:49:07Z
Larga vida para Lord velarde,1,@Joséluis-f6m,http://www.youtube.com/@Jos%C3%A9luis-f6m,UCKc9adPqGbR5rAwKsUE4n2w,2024-10-10T02:45:49Z,2024-10-10T02:45:49Z
Lord sensei julio velarde,2,@undertak3r25,http://www.youtube.com/@undertak3r25,UC70oiNYm-qNcfJ8xUlez71Q,2024-10-10T02:45:22Z,2024-10-10T02:45:22Z
Larga Vida a Julio Velarde.,9,@alanlozano5176,http://www.youtube.com/@alanlozano5176,UCYP3b_-QoDIdPPvnKcnm_fg,2024-10-10T02:45:16Z,2024-10-10T02:45:16Z
Pásenle este video a los congresistas por fa,8,@marcomenesesrouillon8550,http://www.youtube.com/@marcomenesesrouillon8550,UC313Tajg2A191sndetd3HSQ,2024-10-10T02:44:05Z,2024-10-10T02:44:05Z
Igual con su manejo esta destruyendo el SOL 3% anual,0,@fianhercam,http://www.youtube.com/@fianhercam,UCugb8DjcIYMcX4iSO6ksMQg,2024-10-10T02:43:05Z,2024-10-10T02:43:05Z
😂😅 pocos se resisten a la maquinita impresora pero de que hacen negocios turbios con los bancos y el tupo de cambio,0,@fianhercam,http://www.youtube.com/@fianhercam,UCugb8DjcIYMcX4iSO6ksMQg,2024-10-10T02:42:13Z,2024-10-10T02:42:13Z
"si, él habla así. Para entenderlo, previamente debes de saber de economia y tapar los huecos que deja, de lo contrario no entenderás absolutamente nada.",0,@richardmakiya7188,http://www.youtube.com/@richardmakiya7188,UC52nv_VhVR8VBd91go9MtFw,2024-10-10T02:37:47Z,2024-10-10T02:37:47Z
A su sueldo le faltan 2 ceros más y bien ganados,0,@alejandrootiniano10,http://www.youtube.com/@alejandrootiniano10,UCcGYUalk8kmo2SA4UbQ504Q,2024-10-10T02:36:02Z,2024-10-10T02:36:02Z
Realmente ilustrativo.,11,@tomasbarretobardales3410,http://www.youtube.com/@tomasbarretobardales3410,UCE_1taiABMcRPWBDLnJqcCQ,2024-10-10T02:33:51Z,2024-10-10T02:33:51Z
Para cuándo el Premio Nobel en economía para este gran hombre ????,1,@henryquezadarodriguez7019,http://www.youtube.com/@henryquezadarodriguez7019,UCesrm-5UddbtGAIgxKBOK_Q,2024-10-10T02:32:52Z,2024-10-10T02:32:52Z
Los argentinos estan desesperados en salir de su crisis economica es por eso su entrevista espero que salga de ello,1,@miguelangeldelgadogalvez8460,http://www.youtube.com/@miguelangeldelgadogalvez8460,UCGNhXLXuM_TL4fs0MOHi53Q,2024-10-10T02:30:34Z,2024-10-10T02:30:34Z
"En concreto, cuál es el Rol de un banco central?😮",0,@juliaflores3036,http://www.youtube.com/@juliaflores3036,UCNBZF8gslYtad4Md2Qp2xqg,2024-10-10T02:26:44Z,2024-10-10T02:26:44Z
"La reducción de la pobreza también depende mucho de que los empresarios pagen salarios gustos a sus empleados que están con sueldos mínimos y que son la mayoría, cuando es sabido que tienen buenas ganancias, sin esperar a que el gobierno les obligue",0,@Jolie-cn5wg,http://www.youtube.com/@Jolie-cn5wg,UCMFnku9n711wpa_hRec7tIg,2024-10-10T02:24:12Z,2024-10-10T02:24:12Z
No quiere ser Presidente Sr Julio Velarde del Perú,0,@fredyquintanilla6556,http://www.youtube.com/@fredyquintanilla6556,UCn9Qgl15Wtoj6kdxTG9aZtQ,2024-10-10T02:11:40Z,2024-10-10T02:11:40Z
"Gracias por tanto y perdón por tan poco,esperemos que Dios le de fuerzas por muchos años mas ❤❤❤.",26,@davidjuanhuamanalegria5652,http://www.youtube.com/@davidjuanhuamanalegria5652,UCNsV6CsU79nXHijzRHHsK5g,2024-10-10T02:11:09Z,2024-10-10T02:11:09Z
"Gracias por su gran trabajo Sr Julio Velarde!! es el heroe del siglo XXI para nosotros los peruanos. Realmente su valioso tiempo fue desperdiciado sentandose frente a esos ineptos congresistas, que son extremadamente ignorantes y flojos que teniendo tantos asesores, ni siquiera le dedicaron unos minutos a informarse y leer sobre el rol del BCR!! Mucha salud y vida para usted Sr Julio Velarde y gracias por darnos tranquilidad financiera a los peruanos!!",3,@VictorSpy7,http://www.youtube.com/@VictorSpy7,UCfexwBNpK3FvJO20wd-Dh9A,2024-10-10T02:10:05Z,2024-10-10T02:13:36Z
El dia que belarde fallesca el peru se ira a la mierda estudien gente para que se vayan del pais cuandó cuando ese dia llegue,0,@sebastianhuacho6029,http://www.youtube.com/@sebastianhuacho6029,UCPwuk6R3Aji7GxjuMakwhpg,2024-10-10T02:08:24Z,2024-10-10T02:08:24Z
"Yo creo debe quedar en la historia del Peru, es como un oasis dentro de tanta corrupcion , Dios bendiga al Sr. Velarde",6,@SeguridadSanisidro,http://www.youtube.com/@SeguridadSanisidro,UCNjOrqw3mnREhyZUanVm5qg,2024-10-10T02:07:43Z,2024-10-10T02:07:43Z
"Pocos profesionales, casi contaditos q quedan,  como profesional, no le queda grande tanta responsabilidad, de un nivel internacional, un verdadero orgullo nacional",21,@SeguridadSanisidro,http://www.youtube.com/@SeguridadSanisidro,UCNjOrqw3mnREhyZUanVm5qg,2024-10-10T02:04:16Z,2024-10-10T02:04:16Z
Sabes lo que tienes que  hacer  y eso es admirable    que sera cuando  ya no estees en life ojala nada cambie,2,@WilsoncarlHuallancsortiz,http://www.youtube.com/@WilsoncarlHuallancsortiz,UCmjl-8xT9yUyaynl_OCh5dg,2024-10-10T01:57:02Z,2024-10-10T01:57:02Z
"Perdón por tan poca calidad de padres de la patria, esperamos votar mejor la próxima elección.",0,@tbbgangryu,http://www.youtube.com/@tbbgangryu,UClYjiVLRbLGzyPwPdrQGb0w,2024-10-10T01:53:16Z,2024-10-10T01:53:16Z
Mis respetos a este gran profesional Un peruano q trabaja siempre alejado de los gobiernos de turno ... Gracias  a Ud y su equipo x tanto en nuestro país.,10,@percymendoza6380,http://www.youtube.com/@percymendoza6380,UCrXKEUNnNbbpTCBrWfmp5Gw,2024-10-10T01:52:52Z,2024-10-10T01:52:52Z
Agradecido con usted.,13,@yachasun6267,http://www.youtube.com/@yachasun6267,UCSNs_fQZIJEwYDd_A7R7phA,2024-10-10T01:52:27Z,2024-10-10T01:52:27Z
"Es evidente cuando un profesional se avoca netamente a su responsabilidad,los resultados siempre seran positivos,el sr Velarde merece ganar mucho mas de lo que se le paga",1,@BRAULIO2012,http://www.youtube.com/@BRAULIO2012,UC_n1PaXflz4wHDruAJK3iYQ,2024-10-10T01:50:56Z,2024-10-10T01:51:48Z
"Un hombre que nunca se metio en lo politico, solo se centro en lo tecnico. Grande sr Velarde",8,@Jorge-si8io,http://www.youtube.com/@Jorge-si8io,UCqekFG__9VAhOhFCldnt1YA,2024-10-10T01:50:38Z,2024-10-10T01:50:38Z
"NO GRACIAS A ÉL SINO A TODOS LOS PERUANOS QUE DUERMEN SOLO 3 HORAS PARA SALIR ADELANTE, A LOS AGRICULTORES NO LES IMPORTO LA PANDEMIA MUCHOS MURIERON POR CULPA DE ESTE VIRUS PERO SIGUIERON SEMBRANDO PERO NADIE HABLA DE ELLO",0,@ksinm1814,http://www.youtube.com/@ksinm1814,UCH5-iYXAk5khN6BxSm9LoRg,2024-10-10T01:49:31Z,2024-10-10T01:49:31Z
54% de pobreza en Perú al 2024...estamos pésimo,0,@moises8110,http://www.youtube.com/@moises8110,UCnMrrNFkTQfikMGcb0-lt8w,2024-10-10T01:48:22Z,2024-10-10T01:48:22Z
"Julio Velarde es mi pastor, nada me falta",0,@casantander,http://www.youtube.com/@casantander,UCMKc4i2skh3qUmShjiVNv9A,2024-10-10T01:45:39Z,2024-10-10T01:45:54Z
El ente responsable de que los peruanos estemos economicamente estables... mi respeto y admiracion para el Sr. Julio Velarde,70,@richitravieso,http://www.youtube.com/@richitravieso,UCZsUQoJ2Y_VJtX9qGIm15Ig,2024-10-10T01:40:49Z,2024-10-10T01:40:49Z
Valerde sería un muy buen presidente escogiera a los mejores para ocupar los ministerios dejando por supuesto al mejor a cargo del BCR,11,@luisfernandofloresgarcia4661,http://www.youtube.com/@luisfernandofloresgarcia4661,UCDcd4IPTPaISrHfE55F6d8Q,2024-10-10T01:36:45Z,2024-10-10T01:36:45Z
🧐,1,@jeffleninbarriosyufra5407,http://www.youtube.com/@jeffleninbarriosyufra5407,UCUN5QnkeXYyVYCxM4Olamsg,2024-10-10T01:34:15Z,2024-10-10T01:34:15Z
"Solo espero que este sr , esté dejando pupilos 😢",1,@leilamallqui5321,http://www.youtube.com/@leilamallqui5321,UCUVdD2_uMibZ6CKcIhSSkJg,2024-10-10T01:32:49Z,2024-10-10T01:33:04Z
"Esa son preguntas , no como esos congresistas",3,@diegochipana5874,http://www.youtube.com/@diegochipana5874,UC1zgf-yj_HWFFqI6muNC7kw,2024-10-10T01:29:52Z,2024-10-10T01:29:52Z
🙏🏻🙏🏻🙏🏻,2,@leilamallqui5321,http://www.youtube.com/@leilamallqui5321,UCUVdD2_uMibZ6CKcIhSSkJg,2024-10-10T01:25:35Z,2024-10-10T01:25:35Z
Tiene todo el agradecimiento de todos los Peruanos <br>Que Dios lo bendiga y proteja,8,@lucyschuler988,http://www.youtube.com/@lucyschuler988,UCA_ayb7VCYKSew0AmYEh0LA,2024-10-10T01:24:55Z,2024-10-10T01:24:55Z
"Ya le dijo la fija a los argentinos no dolaricen su moneda ya que el déficit fiscal igual va a ser en pesos o dólares, lo que deben realizar es independencia del BCR DE Argentina",21,@fernandoruizgomez1668,http://www.youtube.com/@fernandoruizgomez1668,UCStHVtxdfHkKaLcoNDTFhrQ,2024-10-10T01:22:24Z,2024-10-10T01:22:24Z
"La idea de Milei es eliminar el control de la emisión. Pq okey, independiza el banco, y se levanta el peso. Pero su va Milei y regresa un Peronista que se ponga a emitir. Nuevamente cae argentina. Sin BCR evita ese problema y deja una linea clara para el movimiento del dolar",1,@bbarrod777,http://www.youtube.com/@bbarrod777,UCmEPc87wzlgAZakr48ooq2g,2024-10-10T01:18:57Z,2024-10-10T01:18:57Z
"Don Julio Velarde, un gran peruano !!",10,@jaimerios4706,http://www.youtube.com/@jaimerios4706,UCqOZ4Xz3Rdu4oQz7uozXPmQ,2024-10-10T01:14:12Z,2024-10-10T01:14:12Z
