textDisplay,likeCount,authorDisplayName,authorChannelUrl,authorChannelId,publishedAt,updatedAt
"una joya, son maestros!",0,@lupinlupantercero5344,http://www.youtube.com/@lupinlupantercero5344,UC3q1FZuunxpzJn1x_7BOF-Q,2019-02-16T16:58:09Z,2019-02-16T16:58:09Z
qn tenia reason?,0,@Androbott,http://www.youtube.com/@Androbott,UCt8-4AY4ncSS8QVYQavpDNQ,2018-09-08T11:48:43Z,2018-09-08T11:48:43Z
Genios!,1,@telesforillos,http://www.youtube.com/@telesforillos,UCvioPuOZmUfN-SDTT9gdFOg,2018-04-20T16:52:16Z,2018-04-20T16:52:16Z
Esto es gratis en los videos de los simpsons,0,@cidvientofuerte6156,http://www.youtube.com/@cidvientofuerte6156,UC61-X4UAv45ICGzBrSD-bDw,2018-04-15T02:41:24Z,2018-04-15T02:41:24Z
"Enormes, como siempre.",0,@Lunaticaceleste,http://www.youtube.com/@Lunaticaceleste,UCpvVOdx-gTIiUbYG2ukvgjw,2018-04-03T11:40:06Z,2018-04-03T11:40:06Z
"<a href=""https://www.youtube.com/watch?v=d0C1tDqH8VM&amp;t=138"">2:18</a>",1,@Mayiv928,http://www.youtube.com/@Mayiv928,UCZkB-PE__e8IR8y2m5wrIyg,2018-03-26T20:06:03Z,2018-03-26T20:06:03Z
Fue casi como discutir con una prostituta cuando dice que  se te acabó el tiempo.,3,@TraeTormentas,http://www.youtube.com/@TraeTormentas,UCL-sou8WQXT11DldXoyt-cw,2018-03-26T00:45:59Z,2018-03-26T00:45:59Z
Esto se ve en cualquier episodio de jose mota y mejor.<br>Sobrevalorado,2,@7dayz288,http://www.youtube.com/@7dayz288,UC8uMJdd3umvatpEjRCQZdJA,2018-03-22T16:33:10Z,2018-03-22T16:33:10Z
Ellos no son Monty Phyton,0,@mayoerrante,http://www.youtube.com/@mayoerrante,UCzLNHuPdUhj92fSuAlaVUxQ,2018-03-20T04:51:51Z,2018-03-20T04:51:51Z
"Internet, todo el tiempo.",64,@sas147741,http://www.youtube.com/@sas147741,UCR95DX3lMNaDswAMPSLlKAw,2018-03-18T18:58:41Z,2018-03-18T18:58:41Z
momento machista al principio...,0,@FeelMetalMan,http://www.youtube.com/@FeelMetalMan,UCu_zm55Z_O3kZ7d2iZugTQg,2018-03-17T11:34:09Z,2018-03-17T11:34:09Z
G e n i o s !,0,@juanmilano224,http://www.youtube.com/@juanmilano224,UC7XrZ_CbpJ1BGO--WaR1ojA,2018-03-17T03:00:46Z,2018-03-17T03:00:46Z
"no quiero discutir,solo decir que el video es muy original",0,@Donnadie-si7vt,http://www.youtube.com/@Donnadie-si7vt,UCblcqTRv4kxPEDQOlbGVehg,2018-03-11T21:32:24Z,2018-03-11T21:32:24Z
Internet arguments in a nutshell,5,@nicolascerratoanton4701,http://www.youtube.com/@nicolascerratoanton4701,UCCVIU6BxPDYoc4uS_pqsb1A,2018-03-10T08:45:55Z,2018-03-10T08:45:55Z
y así funciona Twitter,397,@guilletort,http://www.youtube.com/@guilletort,UC3Zxc3Zf40BjE8Ai0mpBqug,2018-02-28T23:44:45Z,2018-02-28T23:44:45Z
Si van a discutir en los coments paguen primero!,272,@danielmoreno6550,http://www.youtube.com/@danielmoreno6550,UCeZuoaFsCBlW2NmRf0gLoqA,2016-05-19T02:33:57Z,2016-05-19T02:33:57Z
